case_id,group,instrument,kind,spot,strike,tau,rate,vol,div,method,settings,seed,steps,n_paths,n_samples,pilot_paths,total_paths,antithetic,control_variate,control_beta,variance_reduction,n_dates,average,reference,reference_price,price,error,abs_error,rel_error,se,ci_low,ci_high,ci_status,z_score,covered_95,criterion,outcome,expected,status,reason
am-put-K120-T0.25-v0.2-r0.02-q0.05,american,american,put,100.0,120.0,0.25,0.02,0.2,0.05,crr_american,steps=1000; american,,1000,,,,,,,,,,,"crr_price(american=True, steps=6400) [same implementation]",20.764156209263522,20.764045553174242,-0.00011065608928007009,0.00011065608928007009,-5.329187864166763e-06,,,,,,,tolerance,agree,agree,pass,
am-put-K120-T0.25-v0.2-r0.02-q0.05,american,american,put,100.0,120.0,0.25,0.02,0.2,0.05,mc_plain,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,no early-exercise Monte Carlo (Longstaff-Schwartz) is implemented
am-put-K120-T1-v0.2-r0.05-q0,american,american,put,100.0,120.0,1.0,0.05,0.2,0.0,bsm,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,BSM prices European exercise only; it is not an American reference
am-put-K120-T1-v0.2-r0.05-q0,american,american,put,100.0,120.0,1.0,0.05,0.2,0.0,crr_american,steps=1000; american,,1000,,,,,,,,,,,"crr_price(american=True, steps=6400) [same implementation]",20.136147902657395,20.13585237823127,-0.00029552442612512664,0.00029552442612512664,-1.46763138388612e-05,,,,,,,tolerance,agree,agree,pass,
am-put-K120-T1-v0.2-r0.05-q0,american,american,put,100.0,120.0,1.0,0.05,0.2,0.0,mc_plain,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,no early-exercise Monte Carlo (Longstaff-Schwartz) is implemented
am-put-K120-T1-v0.2-r0.02-q0.05,american,american,put,100.0,120.0,1.0,0.02,0.2,0.05,bsm,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,BSM prices European exercise only; it is not an American reference
am-put-K120-T1-v0.2-r0.02-q0.05,american,american,put,100.0,120.0,1.0,0.02,0.2,0.05,crr_american,steps=1000; american,,1000,,,,,,,,,,,"crr_price(american=True, steps=6400) [same implementation]",24.06129168183259,24.062008734953746,0.0007170531211571074,0.0007170531211571074,2.98011067169148e-05,,,,,,,tolerance,agree,agree,pass,
am-put-K120-T1-v0.2-r0.02-q0.05,american,american,put,100.0,120.0,1.0,0.02,0.2,0.05,mc_plain,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,no early-exercise Monte Carlo (Longstaff-Schwartz) is implemented
asian-call-K90-m12,asian,asian,call,100.0,90.0,1.0,0.05,0.2,0.02,bsm,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,"no elementary closed form for an arithmetic average; the geometric formula is a control and bound, not the arithmetic price"
asian-call-K90-m12,asian,asian,call,100.0,90.0,1.0,0.05,0.2,0.02,crr,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,the recombining CRR tree carries no running-average state
asian-call-K90-m12,asian,asian,call,100.0,90.0,1.0,0.05,0.2,0.02,asian_mc_geometric,n_paths=65536; n_dates=12; geometric,2717836823,,65536,65536,0,65536,False,False,0.0,1.0,12,geometric,geometric_asian_price(n_dates=12),11.742825350553844,11.770236940883388,0.02741159032954421,0.02741159032954421,0.0023343266642598375,0.04100103810266633,11.689876382873408,11.850597498893368,normal,0.6685584462741107,True,z_score,agree,agree,pass,
asian-call-K90-m12,asian,asian,call,100.0,90.0,1.0,0.05,0.2,0.02,asian_mc_arithmetic_control,n_paths=65536+4096 pilot; n_dates=12; arithmetic; geometric control,2034855420,,65536,65536,4096,69632,False,True,1.018984784426646,1703.7784362914786,12,arithmetic,"geometric_asian_price(n_dates=12) [AM-GM bound, not ground truth]",11.742825350553844,12.00011530332008,0.2572899527662358,0.2572899527662358,0.021910395929894407,0.000981196714004623,11.99819219309888,12.002038413541278,normal,,,lower_bound,agree,agree,pass,AM-GM lower bound respected within z_crit*SE; no exact arithmetic reference
asian-call-K100-m12,asian,asian,call,100.0,100.0,1.0,0.05,0.2,0.02,bsm,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,"no elementary closed form for an arithmetic average; the geometric formula is a control and bound, not the arithmetic price"
asian-call-K100-m12,asian,asian,call,100.0,100.0,1.0,0.05,0.2,0.02,crr,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,the recombining CRR tree carries no running-average state
asian-call-K100-m12,asian,asian,call,100.0,100.0,1.0,0.05,0.2,0.02,asian_mc_geometric,n_paths=65536; n_dates=12; geometric,4268234261,,65536,65536,0,65536,False,False,0.0,1.0,12,geometric,geometric_asian_price(n_dates=12),5.327705787469661,5.326545695017311,-0.0011600924523502698,0.0011600924523502698,-0.00021774709389522123,0.03065264613383355,5.266467612564146,5.386623777470476,normal,-0.03784640475361087,True,z_score,agree,agree,pass,
asian-call-K100-m12,asian,asian,call,100.0,100.0,1.0,0.05,0.2,0.02,asian_mc_arithmetic_control,n_paths=65536+4096 pilot; n_dates=12; arithmetic; geometric control,3945437250,,65536,65536,4096,69632,False,True,1.031419085471845,1278.2682922558456,12,arithmetic,"geometric_asian_price(n_dates=12) [AM-GM bound, not ground truth]",5.327705787469661,5.519404111984973,0.1916983245153121,0.1916983245153121,0.03598140215741103,0.0008592829139703359,5.51771994842106,5.521088275548886,normal,,,lower_bound,agree,agree,pass,AM-GM lower bound respected within z_crit*SE; no exact arithmetic reference
asian-call-K110-m12,asian,asian,call,100.0,110.0,1.0,0.05,0.2,0.02,bsm,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,"no elementary closed form for an arithmetic average; the geometric formula is a control and bound, not the arithmetic price"
asian-call-K110-m12,asian,asian,call,100.0,110.0,1.0,0.05,0.2,0.02,crr,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,the recombining CRR tree carries no running-average state
asian-call-K110-m12,asian,asian,call,100.0,110.0,1.0,0.05,0.2,0.02,asian_mc_geometric,n_paths=65536; n_dates=12; geometric,4269024057,,65536,65536,0,65536,False,False,0.0,1.0,12,geometric,geometric_asian_price(n_dates=12),1.8443766430461181,1.8572615037439981,0.012884860697879974,0.012884860697879974,0.006986024653077214,0.018510457904258287,1.8209816729143071,1.8935413345736891,normal,0.696085465012502,True,z_score,agree,agree,pass,
asian-call-K110-m12,asian,asian,call,100.0,110.0,1.0,0.05,0.2,0.02,asian_mc_arithmetic_control,n_paths=65536+4096 pilot; n_dates=12; arithmetic; geometric control,521734933,,65536,65536,4096,69632,False,True,1.0541736133195028,581.9547384185072,12,arithmetic,"geometric_asian_price(n_dates=12) [AM-GM bound, not ground truth]",1.8443766430461181,1.969961229656854,0.1255845866107359,0.1255845866107359,0.06809053187928259,0.0007856862719725181,1.9684213128606405,1.9715011464530676,normal,,,lower_bound,agree,agree,pass,AM-GM lower bound respected within z_crit*SE; no exact arithmetic reference
asian-put-K90-m12,asian,asian,put,100.0,90.0,1.0,0.05,0.2,0.02,bsm,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,"no elementary closed form for an arithmetic average; the geometric formula is a control and bound, not the arithmetic price"
asian-put-K90-m12,asian,asian,put,100.0,90.0,1.0,0.05,0.2,0.02,crr,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,the recombining CRR tree carries no running-average state
asian-put-K90-m12,asian,asian,put,100.0,90.0,1.0,0.05,0.2,0.02,asian_mc_geometric,n_paths=65536; n_dates=12; geometric,2574092267,,65536,65536,0,65536,False,False,0.0,1.0,12,geometric,geometric_asian_price(n_dates=12),0.9916597488486083,0.983027776506023,-0.008631972342585281,0.008631972342585281,-0.008704570647954253,0.01092180222541982,0.9616214374979307,1.0044341155141152,normal,-0.7903432203244717,True,z_score,agree,agree,pass,
asian-put-K90-m12,asian,asian,put,100.0,90.0,1.0,0.05,0.2,0.02,asian_mc_arithmetic_control,n_paths=65536+4096 pilot; n_dates=12; arithmetic; geometric control,4053614877,,65536,65536,4096,69632,False,True,0.9500737051293148,471.5428818308124,12,arithmetic,"geometric_asian_price(n_dates=12) [AM-GM bound, not ground truth]",0.9916597488486083,0.9251350017984101,-0.06652474705019817,0.06652474705019817,-0.0670842465144304,0.0004627240471361265,0.9242280793312427,0.9260419242655775,normal,,,upper_bound,agree,agree,pass,AM-GM upper bound respected within z_crit*SE; no exact arithmetic reference
asian-put-K100-m12,asian,asian,put,100.0,100.0,1.0,0.05,0.2,0.02,bsm,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,"no elementary closed form for an arithmetic average; the geometric formula is a control and bound, not the arithmetic price"
asian-put-K100-m12,asian,asian,put,100.0,100.0,1.0,0.05,0.2,0.02,crr,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,the recombining CRR tree carries no running-average state
asian-put-K100-m12,asian,asian,put,100.0,100.0,1.0,0.05,0.2,0.02,asian_mc_geometric,n_paths=65536; n_dates=12; geometric,1457297540,,65536,65536,0,65536,False,False,0.0,1.0,12,geometric,geometric_asian_price(n_dates=12),4.08883443077157,4.055121474505323,-0.03371295626624704,0.03371295626624704,-0.008245126291378189,0.02325856984738223,4.009535515272544,4.100707433738101,normal,-1.4494853504520813,True,z_score,agree,agree,pass,
asian-put-K100-m12,asian,asian,put,100.0,100.0,1.0,0.05,0.2,0.02,asian_mc_arithmetic_control,n_paths=65536+4096 pilot; n_dates=12; arithmetic; geometric control,2528351001,,65536,65536,4096,69632,False,True,0.9759831264034949,1459.283143652262,12,arithmetic,"geometric_asian_price(n_dates=12) [AM-GM bound, not ground truth]",4.08883443077157,3.958289579266302,-0.13054485150526762,0.13054485150526762,-0.03192715521147517,0.000583896401945152,3.957145163347787,3.9594339951848174,normal,,,upper_bound,agree,agree,pass,AM-GM upper bound respected within z_crit*SE; no exact arithmetic reference
asian-put-K110-m12,asian,asian,put,100.0,110.0,1.0,0.05,0.2,0.02,bsm,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,"no elementary closed form for an arithmetic average; the geometric formula is a control and bound, not the arithmetic price"
asian-put-K110-m12,asian,asian,put,100.0,110.0,1.0,0.05,0.2,0.02,crr,,,,,,,,,,,,,,,,,,,,,,,,,,none,unsupported,unsupported,expected,the recombining CRR tree carries no running-average state
asian-put-K110-m12,asian,asian,put,100.0,110.0,1.0,0.05,0.2,0.02,asian_mc_geometric,n_paths=65536; n_dates=12; geometric,2088766298,,65536,65536,0,65536,False,False,0.0,1.0,12,geometric,geometric_asian_price(n_dates=12),10.117799531355175,10.14359960078535,0.025800069430175654,0.025800069430175654,0.002549968434363712,0.035120516187876476,10.074764653938656,10.212434547632045,normal,0.7346153254741108,True,z_score,agree,agree,pass,
asian-put-K110-m12,asian,asian,put,100.0,110.0,1.0,0.05,0.2,0.02,asian_mc_arithmetic_control,n_paths=65536+4096 pilot; n_dates=12; arithmetic; geometric control,3013500038,,65536,65536,4096,69632,False,True,0.9885648198848864,2167.9548450607217,12,arithmetic,"geometric_asian_price(n_dates=12) [AM-GM bound, not ground truth]",10.117799531355175,9.920831610115542,-0.19696792123963291,0.19696792123963291,-0.01946746628347667,0.0007250571365452225,9.91941052424118,9.922252695989904,normal,,,upper_bound,agree,agree,pass,AM-GM upper bound respected within z_crit*SE; no exact arithmetic reference
stress-expiry_otm_call,stress,european,call,100.0,110.0,0.0,0.05,0.2,0.0,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,0.0,0.0,0.0,0.0,,,,,,,,exact,agree,agree,pass,
stress-expiry_otm_call,stress,european,call,100.0,110.0,0.0,0.05,0.2,0.0,mc_plain,n_paths=65536,1134901600,,65536,65536,0,65536,False,False,0.0,,,,bsm_price,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,deterministic,,,exact,agree,agree,pass,
stress-expiry_otm_call,stress,european,call,100.0,110.0,0.0,0.05,0.2,0.0,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,2503985163,,65536,32768,0,65536,True,True,0.0,,,,bsm_price,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,deterministic,,,exact,agree,agree,pass,
stress-expiry_itm_put,stress,european,put,100.0,110.0,0.0,0.05,0.2,0.0,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,10.0,10.0,0.0,0.0,0.0,,,,,,,exact,agree,agree,pass,
stress-expiry_itm_put,stress,european,put,100.0,110.0,0.0,0.05,0.2,0.0,mc_plain,n_paths=65536,1869656328,,65536,65536,0,65536,False,False,0.0,,,,bsm_price,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,deterministic,,,exact,agree,agree,pass,
stress-expiry_itm_put,stress,european,put,100.0,110.0,0.0,0.05,0.2,0.0,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,363964859,,65536,32768,0,65536,True,True,0.0,,,,bsm_price,10.0,10.0,0.0,0.0,0.0,0.0,10.0,10.0,deterministic,,,exact,agree,agree,pass,
stress-short_expiry_atm_call,stress,european,call,100.0,100.0,0.0027397260273972603,0.05,0.2,0.0,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,0.4244859554328144,0.42438155922427523,-0.00010439620853919251,0.00010439620853919251,-0.00024593560093819365,,,,,,,tolerance,agree,agree,pass,
stress-short_expiry_atm_call,stress,european,call,100.0,100.0,0.0027397260273972603,0.05,0.2,0.0,mc_plain,n_paths=65536,1594147429,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,0.4244859554328144,0.42702285472079177,0.0025368992879773455,0.0025368992879773455,0.005976403354477705,0.0024310058430744162,0.4222581708221595,0.43178753861942404,normal,1.0435595188734754,True,z_score,agree,agree,pass,
stress-short_expiry_atm_call,stress,european,call,100.0,100.0,0.0027397260273972603,0.05,0.2,0.0,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,3241624554,,65536,32768,4096,69632,True,True,38.78958305891633,14.267993928318013,,,bsm_price,0.4244859554328144,0.4237848443591912,-0.0007011110736231951,0.0007011110736231951,-0.0016516708377508702,0.0006258493497973061,0.4225582021738407,0.42501148654454174,normal,-1.1202553359690541,True,z_score,agree,agree,pass,
stress-short_expiry_otm_call,stress,european,call,100.0,103.0,0.0027397260273972603,0.05,0.2,0.0,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,0.0007804578348975522,0.0007767413250997402,-3.7165097978120003e-06,3.7165097978120003e-06,-0.004761961033166965,,,,,,,tolerance,agree,agree,pass,passes on atol: |rel_error|=0.00476 exceeds rtol=0.002 because the reference price is small
stress-short_expiry_otm_call,stress,european,call,100.0,103.0,0.0027397260273972603,0.05,0.2,0.0,mc_plain,n_paths=65536,4093318294,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,0.0007804578348975522,0.0007961082777292179,1.5650442831665733e-05,1.5650442831665733e-05,0.02005289989012681,9.088817993367452e-05,0.0006179707184388197,0.000974245837019616,normal,0.17219447944811542,True,z_score,agree,agree,pass,
stress-short_expiry_otm_call,stress,european,call,100.0,103.0,0.0027397260273972603,0.05,0.2,0.0,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,2470345750,,65536,32768,4096,69632,True,True,1.125282401634492,1.02599142444866,,,bsm_price,0.0007804578348975522,0.0007306820487739532,-4.9775786123599e-05,4.9775786123599e-05,-0.06377767497219486,7.393768602987784e-05,0.0005857668470551623,0.000875597250492744,normal,-0.6732126577978768,True,z_score,agree,agree,pass,
stress-zero_vol_call,stress,european,call,100.0,95.0,1.0,0.05,0.0,0.02,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,7.653072003107695,7.653072003107695,0.0,0.0,0.0,,,,,,,exact,agree,agree,pass,
stress-zero_vol_call,stress,european,call,100.0,95.0,1.0,0.05,0.0,0.02,mc_plain,n_paths=65536,2861648553,,65536,65536,0,65536,False,False,0.0,,,,bsm_price,7.653072003107695,7.653072003107695,0.0,0.0,0.0,0.0,7.653072003107695,7.653072003107695,deterministic,,,exact,agree,agree,pass,
stress-zero_vol_call,stress,european,call,100.0,95.0,1.0,0.05,0.0,0.02,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,424028449,,65536,32768,0,65536,True,True,0.0,,,,bsm_price,7.653072003107695,7.653072003107695,0.0,0.0,0.0,0.0,7.653072003107695,7.653072003107695,deterministic,,,exact,agree,agree,pass,
stress-low_vol_coarse_tree,stress,european,call,100.0,100.0,1.0,0.1,0.02,0.0,crr,steps=16,,16,,,,,,,,,,,bsm_price,9.5162582981079,,,,,,,,,,,none,error,error,expected,ValueError: CRR probability requires abs(rate-div)*dt < vol*sqrt(dt); increase steps
stress-low_vol_coarse_tree,stress,european,call,100.0,100.0,1.0,0.1,0.02,0.0,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,9.5162582981079,9.5162582810379,-1.7070000524199713e-08,1.7070000524199713e-08,-1.7937722988870227e-09,,,,,,,tolerance,agree,agree,pass,
stress-low_vol_coarse_tree,stress,european,call,100.0,100.0,1.0,0.1,0.02,0.0,mc_plain,n_paths=65536,1356622829,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,9.5162582981079,9.506165965786918,-0.010092332320981612,0.010092332320981612,-0.0010605357699242203,0.007805957748828006,9.490866569734374,9.521465361839462,normal,-1.2929012231070407,True,z_score,agree,agree,pass,
stress-low_vol_coarse_tree,stress,european,call,100.0,100.0,1.0,0.1,0.02,0.0,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,2962752168,,65536,32768,4096,69632,True,True,0.9999999999999931,7.892617653644751e+28,,,bsm_price,9.5162582981079,9.516258196404053,-1.0170384712182567e-07,1.0170384712182567e-07,-1.0687377741947932e-08,2.702358799234808e-17,9.516258196404053,9.516258196404053,normal,,,z_score,degenerate,degenerate,expected,"SE=2.7e-17 is below the floating-point resolution floor (1e-12 x price scale): the control variate reproduced every sampled payoff exactly, so z is undefined; the residual error=-1.02e-07 is the unsampled region where the payoff is not linear in the control"
stress-deep_itm_call,stress,european,call,100.0,20.0,1.0,0.05,0.2,0.0,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,80.97541150998572,80.97541150998238,-3.339550858072471e-12,3.339550858072471e-12,-4.124154228794063e-14,,,,,,,tolerance,agree,agree,pass,
stress-deep_itm_call,stress,european,call,100.0,20.0,1.0,0.05,0.2,0.0,mc_plain,n_paths=65536,1271255458,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,80.97541150998572,81.02774963680638,0.05233812682065775,0.05233812682065775,0.000646345919640106,0.07896972461229357,80.87297182069723,81.18252745291552,normal,0.6627619265182297,True,z_score,agree,agree,pass,
stress-deep_itm_call,stress,european,call,100.0,20.0,1.0,0.05,0.2,0.0,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,3104257953,,65536,32768,4096,69632,True,True,1.0000000000000002,4.231204100454363e+33,,,bsm_price,80.97541150998572,80.97541150998572,0.0,0.0,0.0,1.164008999454752e-18,80.97541150998572,80.97541150998572,normal,,,z_score,degenerate,degenerate,expected,"SE=1.2e-18 is below the floating-point resolution floor (1e-12 x price scale): the control variate reproduced every sampled payoff exactly, so z is undefined; the residual error=0 is the unsampled region where the payoff is not linear in the control"
stress-deep_itm_put,stress,european,put,100.0,300.0,1.0,0.05,0.2,0.0,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,185.36882782517733,185.36882778690676,-3.8270570712484187e-08,3.8270570712484187e-08,-2.0645634523069561e-10,,,,,,,tolerance,agree,agree,pass,
stress-deep_itm_put,stress,european,put,100.0,300.0,1.0,0.05,0.2,0.0,mc_plain,n_paths=65536,3840805526,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,185.36882782517733,185.31183176941656,-0.05699605576077715,0.05699605576077715,-0.0003074737884976569,0.0788807146253311,185.15722840967612,185.466435129157,normal,-0.7225600836845603,True,z_score,agree,agree,pass,
stress-deep_itm_put,stress,european,put,100.0,300.0,1.0,0.05,0.2,0.0,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,1600797267,,65536,32768,4096,69632,True,True,-0.9999999999999998,2.6397352526241567e+29,,,bsm_price,185.36882782517733,185.36882735021422,-4.7496311594841245e-07,4.7496311594841245e-07,-2.5622599091814593e-09,1.483440487602232e-16,185.36882735021422,185.36882735021422,normal,,,z_score,degenerate,degenerate,expected,"SE=1.5e-16 is below the floating-point resolution floor (1e-12 x price scale): the control variate reproduced every sampled payoff exactly, so z is undefined; the residual error=-4.75e-07 is the unsampled region where the payoff is not linear in the control"
stress-deep_otm_call,stress,european,call,100.0,200.0,1.0,0.05,0.2,0.02,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,0.0032594597326063984,0.003214765262209759,-4.4694470396639246e-05,4.4694470396639246e-05,-0.013712232720512765,,,,,,,tolerance,agree,agree,pass,passes on atol: |rel_error|=0.0137 exceeds rtol=0.002 because the reference price is small
stress-deep_otm_call,stress,european,call,100.0,200.0,1.0,0.05,0.2,0.02,mc_plain,n_paths=65536,2561157069,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,0.0032594597326063984,0.0022336538029817696,-0.0010258059296246289,0.0010258059296246289,-0.31471655236690166,0.0006599560705135706,0.0009401636733965947,0.0035271439325669446,normal,-1.5543548661145852,True,z_score,agree,agree,pass,
stress-deep_otm_call,stress,european,call,100.0,200.0,1.0,0.05,0.2,0.02,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,2898170781,,65536,32768,4096,69632,True,True,0.026806198847482584,0.952230984976755,,,bsm_price,0.0032594597326063984,0.004125556464983007,0.0008660967323766084,0.0008660967323766084,0.2657178807004441,0.0010792760460457062,0.0020102142853566296,0.006240898644609384,normal,0.8024793430279932,True,z_score,agree,agree,pass,
stress-deep_otm_put,stress,european,put,100.0,50.0,1.0,0.05,0.2,0.02,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,0.0004986758750846094,0.0004921403808402011,-6.535494244408317e-06,6.535494244408317e-06,-0.013105695645091014,,,,,,,tolerance,agree,agree,pass,passes on atol: |rel_error|=0.0131 exceeds rtol=0.002 because the reference price is small
stress-deep_otm_put,stress,european,put,100.0,50.0,1.0,0.05,0.2,0.02,mc_plain,n_paths=65536,2535842282,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,0.0004986758750846094,0.0006608607660519029,0.00016218489096729344,0.00016218489096729344,0.32523107507411664,0.00020303132309487732,0.000262926685052428,0.0010587948470513779,normal,0.7988170913485295,True,z_score,agree,agree,pass,
stress-deep_otm_put,stress,european,put,100.0,50.0,1.0,0.05,0.2,0.02,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,1615845206,,65536,32768,4096,69632,True,True,0.0,0.9413080586259388,,,bsm_price,0.0004986758750846094,0.0004973439614253239,-1.3319136592855217e-06,1.3319136592855217e-06,-0.0026709005304488376,0.00015889201442369355,0.00018592133572386578,0.0008087665871267821,normal,-0.008382508486133903,True,z_score,agree,agree,pass,
stress-degenerate_mc,stress,european,call,100.0,1000.0,1.0,0.0,0.2,0.0,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,3.0586701126038532e-30,6.107679945874344e-31,-2.4479021180164188e-30,2.4479021180164188e-30,-0.8003158326651035,,,,,,,tolerance,agree,agree,pass,passes on atol: |rel_error|=0.8 exceeds rtol=0.002 because the reference price is small
stress-degenerate_mc,stress,european,call,100.0,1000.0,1.0,0.0,0.2,0.0,mc_plain,n_paths=1000,1436730696,,1000,1000,0,1000,False,False,0.0,,,,bsm_price,3.0586701126038532e-30,0.0,-3.0586701126038532e-30,3.0586701126038532e-30,-1.0,0.0,0.0,0.0,degenerate,,,z_score,degenerate,degenerate,expected,"no sample variation: SE=0, z undefined; a zero-width interval is not evidence of certainty (reference=3.05867e-30)"
stress-negative_rate_call,stress,european,call,100.0,100.0,1.0,-0.02,0.2,0.0,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,7.076019176652636,7.073998122050337,-0.002021054602298733,0.002021054602298733,-0.00028562028336034104,,,,,,,tolerance,agree,agree,pass,
stress-negative_rate_call,stress,european,call,100.0,100.0,1.0,-0.02,0.2,0.0,mc_plain,n_paths=65536,510899593,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,7.076019176652636,7.121259520805829,0.04524034415319278,0.04524034415319278,0.006393473932697008,0.0491942624381912,7.024840538180962,7.217678503430696,normal,0.9196264342825301,True,z_score,agree,agree,pass,
stress-negative_rate_call,stress,european,call,100.0,100.0,1.0,-0.02,0.2,0.0,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,809823559,,65536,32768,4096,69632,True,True,2.6678624797132686,19.30424663826985,,,bsm_price,7.076019176652636,7.061052799302458,-0.014966377350178028,0.014966377350178028,-0.002115084340014181,0.010905119953242382,7.039679156947014,7.082426441657902,normal,-1.3724174896148782,True,z_score,agree,agree,pass,
stress-negative_rate_put,stress,european,put,100.0,100.0,1.0,-0.02,0.2,0.0,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,9.096153179328205,9.09413212472559,-0.0020210546026149245,0.0020210546026149245,-0.00022218783729455502,,,,,,,tolerance,agree,agree,pass,
stress-negative_rate_put,stress,european,put,100.0,100.0,1.0,-0.02,0.2,0.0,mc_plain,n_paths=65536,2642097509,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,9.096153179328205,9.147524267052303,0.05137108772409782,0.05137108772409782,0.005647561855141475,0.043450038617644245,9.062363756234845,9.23268477786976,normal,1.1823024641280062,True,z_score,agree,agree,pass,
stress-negative_rate_put,stress,european,put,100.0,100.0,1.0,-0.02,0.2,0.0,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,2979052654,,65536,32768,4096,69632,True,True,1.4387646212984515,17.163472878710685,,,bsm_price,9.096153179328205,9.100424832400607,0.004271653072402515,0.004271653072402515,0.00046961094302042057,0.010117263870539767,9.08059535959226,9.120254305208954,normal,0.42221425941464724,True,z_score,agree,agree,pass,
stress-negative_carry_call,stress,european,call,100.0,100.0,1.0,0.01,0.2,0.06,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,5.5180685117321815,5.516088938352789,-0.001979573379392363,0.001979573379392363,-0.0003587438929370874,,,,,,,tolerance,agree,agree,pass,
stress-negative_carry_call,stress,european,call,100.0,100.0,1.0,0.01,0.2,0.06,mc_plain,n_paths=65536,1323748177,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,5.5180685117321815,5.483448934490494,-0.034619577241687516,0.034619577241687516,-0.0062738578123996604,0.04195919471149626,5.401210424035658,5.56568744494533,normal,-0.8250772561228924,True,z_score,agree,agree,pass,
stress-negative_carry_call,stress,european,call,100.0,100.0,1.0,0.01,0.2,0.06,mc_antithetic_control,n_paths=65536+4096 pilot; antithetic; control,720151095,,65536,32768,4096,69632,True,True,2.3800846725710887,27.33868136870699,,,bsm_price,5.5180685117321815,5.524584379709453,0.006515867977271661,0.006515867977271661,0.0011808240443948854,0.007846282300335012,5.509205948988263,5.5399628104306435,normal,0.8304401661655041,True,z_score,agree,agree,pass,
stress-negative_dividend_put,stress,european,put,100.0,100.0,1.0,0.03,0.2,-0.02,crr,steps=1000,,1000,,,,,,,,,,,bsm_price,5.686118716580559,5.684078856216852,-0.002039860363707291,0.002039860363707291,-0.00035874389287003747,,,,,,,tolerance,agree,agree,pass,
stress-negative_dividend_put,stress,european,put,100.0,100.0,1.0,0.03,0.2,-0.02,mc_plain,n_paths=65536,1808231984,,65536,65536,0,65536,False,False,0.0,1.0,,,bsm_price,5.686118716580559,5.705657478433014,0.019538761852454734,0.019538761852454734,0.0034362212303939883,0.034619308689234234,5.63780488023244,5.773510076633587,normal,0.5643891398250485,True,z_score,agree,agree,pass,
